unique_city,city,country,lat,lng
As Suwayq_NaN_Al Batinah_OM,As Suwayq,OM,23.71097821374,57.239387148297
As_As_Akershus_NO,As,NO,59.67845265082,10.810504079266
As_Solleftea Kommun_Vaesternorrland_SE,As,SE,63.720372994478,16.159448002613
Asaka_NaN_Andijon_UZ,Asaka,UZ,40.685617826922,72.228475438072
Ascension_NaN_Santa Cruz_BO,Ascension,BO,-16.323752299183,-62.924012101235
Asenovgrad_Obshtina Asenovgrad_Plovdiv_BG,Asenovgrad,BG,41.90927814073,25.002326882884
Asgardstrand_Horten_Vestfold_NO,Asgardstrand,NO,59.342693251894,10.431067424361
Ash Shatrah_NaN_Dhi Qar_IQ,Ash Shatrah,IQ,31.290893143331,46.231346304586
Ash Shaykh `Uthman_Ash Shaikh Outhman_Aden_YE,Ash Shaykh `Uthman,YE,12.897317740629568,45.028949349906526
Ashburton_Ashburton District_Canterbury_NZ,Ashburton,NZ,-43.874212220402,171.68232881991
Ashcroft_Thompson-Nicola Regional District_British Columbia_CA,Ashcroft,CA,50.221515967802,-121.57549588405
Asherton_Dimmit County_Texas_US,Asherton,US,28.553128353552,-99.730231797984
Ashgabat_NaN_Ahal_TM,Ashgabat,TM,37.895636995946,58.316788236669
Ashland_Boone County_Missouri_US,Ashland,US,38.868661888733,-92.267103621199
Ashland_Clark County_Kansas_US,Ashland,US,37.533217361257,-99.71622259115
Ashmyany_NaN_Grodnenskaya_BY,Ashmyany,BY,54.454921121554,25.890965146039
Ashtian_NaN_Markazi_IR,Ashtian,IR,34.406706282712,50.37391213759
Asipovichy_NaN_Mogilev_BY,Asipovichy,BY,53.200885322199,28.697359800492
Asola_Provincia di Mantova_Lombardy_IT,Asola,IT,45.218779904062,10.441776691514
Asosa_Asosa_Binshangul Gumuz_ET,Asosa,ET,10.023458946167493,34.7646799146601
Asotin_Asotin County_Washington_US,Asotin,US,45.997624459285,-117.41158645703
Assiniboia_NaN_Saskatchewan_CA,Assiniboia,CA,49.13894150000009,-106.38503219997224
Assis_Assis_Sao Paulo_BR,Assis,BR,-22.536796550234,-50.300748160351
Assomada_NaN_Santa Catarina_CV,Assomada,CV,15.079125236019522,-23.68224870781971
Assoul_Errachidia_Meknes-Tafilalet_MA,Assoul,MA,31.962761067926,-5.0049830745551
Astambul_NaN_South Kalimantan_ID,Astambul,ID,-3.3726767181448,114.90335191459
Astana_NaN_Astana Qalasy_KZ,Astana,KZ,51.034414816301,71.843532858763
Astaneh-ye Ashrafiyeh_NaN_Gilan_IR,Astaneh-ye Ashrafiyeh,IR,37.248646166749,49.9479964839
Astghadzor_NaN_Geghark'unik'i Marz_AM,Astghadzor,AM,40.12481561009,45.377111488869
Astypalaia_Nomos Dodekanisou_South Aegean_GR,Astypalaia,GR,36.562585633296,26.353794684779
At Tafilah_NaN_Tafielah_JO,At Tafilah,JO,30.860280620446,35.522349786143
At-Bashi_NaN_Naryn_KG,At-Bashi,KG,40.870000703527,76.311555438154
Atakpame_NaN_Plateaux_TG,Atakpame,TG,7.433176387447541,1.1608841007985524
Atambua_NaN_East Nusa Tenggara_ID,Atambua,ID,-9.0611530050126,124.9353109752
Atamyrat_NaN_Lebap_TM,Atamyrat,TM,38.03624430232,64.929604592008
Atasu_NaN_Qaraghandy_KZ,Atasu,KZ,48.671313248416894,71.46300989340207
Atemar_NaN_Mordoviya_RU,Atemar,RU,54.268131006106,45.379347480795
Athens_Mercer County_West Virginia_US,Athens,US,37.448423616731,-80.893103306467
Atherton_Tablelands_Queensland_AU,Atherton,AU,-17.354199780748,145.68268487169
Aticama_San Blas_Nayarit_MX,Aticama,MX,21.515082207769,-105.21633781837
Atico_Provincia de Caraveli_Arequipa_PE,Atico,PE,-16.221825060301,-73.664682629401
Atikokan_Rainy River District_Ontario_CA,Atikokan,CA,49.16349459997223,-90.84243329997224
Atiquipa_Provincia de Caraveli_Arequipa_PE,Atiquipa,PE,-15.746828317332,-74.449876190284
Attapu_NaN_Attapu_LA,Attapu,LA,15.079202600585,106.83385175872
Attigliano_Provincia di Terni_Umbria_IT,Attigliano,IT,42.543579225522,12.259042950957
Attleboro_Bristol County_Massachusetts_US,Attleboro,US,41.952408188321,-71.289566950293
Atyashevo_NaN_Mordoviya_RU,Atyashevo,RU,54.593376444214,46.086720560888
Atyrau_NaN_Atyrau_KZ,Atyrau,KZ,47.155086848772,51.854111677779
Aubiet_Departement du Gers_Midi-Pyrenees_FR,Aubiet,FR,43.79423040551512,0.8249326489862802
Auch_Departement du Gers_Midi-Pyrenees_FR,Auch,FR,43.665105654232,0.56632832985239
Auki_NaN_Malaita_SB,Auki,SB,-8.6759245733194,160.8050177763
Aunay-sous-Auneau_Departement d'Eure-et-Loir_Centre_FR,Aunay-sous-Auneau,FR,48.395458167694,1.8924660250294
Aurlandsvangen_Aurland_Sogn og Fjordane_NO,Aurlandsvangen,NO,60.918268553533,7.1992356326511
Avallon_Departement de l'Yonne_Bourgogne_FR,Avallon,FR,47.472989762615,4.0316366126539
Averill Park_Rensselaer County_New York_US,Averill Park,US,42.603736542143,-73.500967581181
Avilly-Saint-Leonard_Departement de l'Oise_Picardie_FR,Avilly-Saint-Leonard,FR,49.199073734821,2.5227806407511
Avon_Stearns County_Minnesota_US,Avon,US,45.601772222113,-94.462997224208
Axente Sever_Comuna Axente Sever_Sibiu_RO,Axente Sever,RO,46.105939972267,24.225426883808
Aya_NaN_Altai Krai_RU,Aya,RU,51.961199012639,85.846130348652
Ayacucho_Partido de Ayacucho_Buenos Aires_AR,Ayacucho,AR,-37.586186106064,-58.690825159955
Ayagoz_NaN_East Kazakhstan_KZ,Ayagoz,KZ,47.22648738063,80.771900600871
Ayancik_NaN_Sinop_TR,Ayancik,TR,41.917705763419,34.582726637939
Ayni_NaN_Viloyati Sughd_TJ,Ayni,TJ,39.148744403533,68.651098173831
Ayr_Burdekin_Queensland_AU,Ayr,AU,-19.559361111061,147.25769444446
Ayteke Bi_NaN_Qyzylorda_KZ,Ayteke Bi,KZ,45.851542362487,62.530898598389
Ayvalik_NaN_Balikesir_TR,Ayvalik,TR,39.344919682326,26.77126314789
Az Zulfi_NaN_Ar Riyad_SA,Az Zulfi,SA,26.044728649625,44.910077125389
Azagra_Province of Negros Oriental_Central Visayas_PH,Azagra,PH,9.4916666666598,123.14680166667
Azara_NaN_Misiones_AR,Azara,AR,-28.10789114879,-55.716303128166
Azemmour_El-Jadida_Doukkala-Abda_MA,Azemmour,MA,33.236565194612,-8.4066314410148
Azul_Partido de Azul_Buenos Aires_AR,Azul,AR,-36.446940670853,-59.547931138738
Ba_NaN_Western_FJ,Ba,FJ,-17.331478046044,178.20384829492
Babayurt_NaN_Dagestan_RU,Babayurt,RU,43.710155018056,46.714368059957
Babino_NaN_Nizjnij Novgorod_RU,Babino,RU,56.193818455334,43.612886561893
Bacalar_NaN_Quintana Roo_MX,Bacalar,MX,18.610396400000003,-88.43716340000225
Backo Gradiste_NaN_NaN_RS,Backo Gradiste,RS,45.524200027704,20.00828632566
Bacnotan_Province of La Union_Ilocos_PH,Bacnotan,PH,16.753233346267,120.38115668155
Bad Axe_Huron County_Michigan_US,Bad Axe,US,43.960492475691,-83.005921515912
Badeggi_NaN_Niger_NG,Badeggi,NG,8.918795269144,6.0767596829829
Badin_NaN_Sindh_PK,Badin,PK,24.555682491456,68.767558192496
Badiraguato_NaN_Sinaloa_MX,Badiraguato,MX,25.435362671795,-107.60865801871
Badiyah_NaN_Ash Sharqiyah_OM,Badiyah,OM,21.887249353084,58.254841821253
Badou_NaN_Plateaux_TG,Badou,TG,7.848333973707033,0.8242163247962869
Baetov_NaN_Naryn_KG,Baetov,KG,40.549285823923,75.249397542471
Baglar_NaN_Diyarbakir_TR,Baglar,TR,37.914333287604,40.166778547746
Bagua_Provincia de Bagua_Amazonas_PE,Bagua,PE,-5.7082228727238,-78.564219150246
Bah-Bah_Province of Agusan del Sur_Caraga_PH,Bah-Bah,PH,8.6381003161332,125.92429701157
Bahadurganj_Kishanganj_Bihar_IN,Bahadurganj,IN,26.280684935631,87.839844698467
Baharly_NaN_Ahal_TM,Baharly,TM,38.38913638874,56.926642167202
Bahia Blanca_Partido de Bahia Blanca_Buenos Aires_AR,Bahia Blanca,AR,-38.665220803023,-62.243888880539
Bahia de Caraquez_NaN_Manabi_EC,Bahia de Caraquez,EC,-0.59547070418775,-80.424093880663
Baie-Saint-Paul_Capitale-Nationale_Quebec_CA,Baie-Saint-Paul,CA,47.81330100528954,-70.54905935304323
Baikanthpur_Rewa_Madhya Pradesh_IN,Baikanthpur,IN,24.743596992839,81.439458497938
Bail Hongal_Belgaum_Karnataka_IN,Bail Hongal,IN,15.640962357273,74.746413794369
Bainbridge_Decatur County_Georgia_US,Bainbridge,US,31.007778413048,-84.630665438604
Bairiki Village_Tarawa_Gilbert Islands_KI,Bairiki Village,KI,1.3421816110916,172.95707929918
Baise City_NaN_Guangxi Zhuangzu Zizhiqu_CN,Baise City,CN,23.858964300001087,106.73231420000216
Baisha_NaN_Guangdong_CN,Baisha,CN,22.556628682405,113.07469162599
Bakanas_NaN_Almaty Oblysy_KZ,Bakanas,KZ,44.038541523986,76.079091521614
Baker City_Baker County_Oregon_US,Baker City,US,44.621838972409,-117.5008858685
Baker_Fallon County_Montana_US,Baker,US,46.367634910002,-104.27527516808
Bakonycsernye_NaN_Fejer_HU,Bakonycsernye,HU,47.324498096921,18.074423572305
Bakonyszentlaszlo_NaN_Gyor-Moson-Sopron_HU,Bakonyszentlaszlo,HU,47.353257003154,17.830542001336
Bakunase_NaN_East Nusa Tenggara_ID,Bakunase,ID,-10.188789996919,123.58592199849
Bala Murghab_NaN_Badghis_AF,Bala Murghab,AF,35.954771496757,62.786142333803
Balaka_Balaka District_Southern Region_MW,Balaka,MW,-14.984984782253,34.947864842113
Balaklava_Wakefield_South Australia_AU,Balaklava,AU,-34.158611185465,138.42018670319
Balcarce_Partido de Balcarce_Buenos Aires_AR,Balcarce,AR,-37.78752415271,-58.272830211972
Balcatta_Stirling_Western Australia_AU,Balcatta,AU,-31.863841842137,115.82769822903
Balclutha_Clutha District_Otago_NZ,Balclutha,NZ,-46.188586525841,169.79210990799
Baldovinesti_Comuna Baldovinesti_Olt_RO,Baldovinesti,RO,44.350663963594,24.059402227105
Balezino_NaN_Udmurtiya_RU,Balezino,RU,57.852004880017,52.964564111851
Balfour_Gert Sibande District Municipality_Mpumalanga_ZA,Balfour,ZA,-26.746044820999,28.427195440867
Balkanabat_NaN_Balkan_TM,Balkanabat,TM,39.721593948426,54.2101299829
Ballater_Aberdeenshire_Scotland_GB,Ballater,GB,57.059567790149,-3.0664105291215
Ballymena_Ballymena District_Northern Ireland_GB,Ballymena,GB,54.861917611832,-6.2496561984442
Ballymote_Sligo_Connaught_IE,Ballymote,IE,54.084865568681,-8.566016213682
Ballyshannon_County Donegal_Ulster_IE,Ballyshannon,IE,54.53779047433,-8.1394909067076
Balqash_NaN_Qaraghandy_KZ,Balqash,KZ,47.431262884942,74.808592788894
Balsas_Provincia de Chachapoyas_Amazonas_PE,Balsas,PE,-6.7574953624182,-77.888948517446
Bamako_NaN_Bamako_ML,Bamako,ML,12.670297349401,-7.8968960613214
Bambui_Bambui_Minas Gerais_BR,Bambui,BR,-20.018955439831,-45.986086413304
Bamenda_NaN_North-West Province_CM,Bamenda,CM,5.9469856228923,10.165962075085
Ban Chang_NaN_Rayong_TH,Ban Chang,TH,12.837472336219967,101.06958763242808
Ban Dan Lan Hoi_NaN_Sukhothai_TH,Ban Dan Lan Hoi,TH,17.014209130361,99.492518976851
Ban Khao Lak_NaN_Phangnga_TH,Ban Khao Lak,TH,8.5387643065114,98.340383072894
Ban Khok_NaN_Uttaradit_TH,Ban Khok,TH,18.238347372964,101.37663409856
Ban Na Doem_NaN_Surat Thani_TH,Ban Na Doem,TH,8.871724639531,99.298268802592
Ban Na Muang_NaN_Changwat Udon Thani_TH,Ban Na Muang,TH,17.357615415171,102.9507009888
Ban Na San_NaN_Surat Thani_TH,Ban Na San,TH,8.7198951998952,99.334020313641
Ban Nahin_NaN_Bolikhamxai_LA,Ban Nahin,LA,18.14362299255088,104.07841425839132
Ban Nam Yuen_NaN_Chumphon_TH,Ban Nam Yuen,TH,9.8949639155274,98.883423154834
Ban Phaeng_NaN_Nakhon Phanom_TH,Ban Phaeng,TH,18.012906002281,104.20903218627
Ban Phai_NaN_Khon Kaen_TH,Ban Phai,TH,16.057234632788,102.78632262269
Ban Phraek_NaN_Phra Nakhon Si Ayutthaya_TH,Ban Phraek,TH,14.656523758736,100.59473824915
Ban Talat Bueng_NaN_Chon Buri_TH,Ban Talat Bueng,TH,13.041958259462,101.03174044211
Banbalah_NaN_Al Munastir_TN,Banbalah,TN,35.71877495518845,10.816931003275917
Bancali_Provincia di Sassari_Sardinia_IT,Bancali,IT,40.737949182127,8.4828695236262
Bandar 'Abbas_NaN_Hormozgan_IR,Bandar 'Abbas,IR,27.185640966033,56.265771635077
Bandar-e Anzali_NaN_Gilan_IR,Bandar-e Anzali,IR,37.463323229006,49.522426284725
Bandar-e Bushehr_NaN_Bushehr_IR,Bandar-e Bushehr,IR,28.910420390551,50.968891395371
Banderas del Aguila_Durango_Durango_MX,Banderas del Aguila,MX,23.955671635717,-105.03700368025
Bandon_Coos County_Oregon_US,Bandon,US,43.105446385998,-124.41510805731
Bandundu_NaN_Bandundu_CD,Bandundu,CD,-3.3104053089722,17.356558101582
Bang Khon Thi_NaN_Samut Songkhram_TH,Bang Khon Thi,TH,13.461491311964,99.94503269813
Bang Klam_NaN_Songkhla_TH,Bang Klam,TH,7.0800779226893,100.35534919388
Bang Saphan_NaN_Prachuap Khiri Khan_TH,Bang Saphan,TH,11.337304217785,99.482417882514
Bangui_NaN_Bangui_CF,Bangui,CF,4.5685531044457,18.426867217668
Bani Khaddash_NaN_Madanin_TN,Bani Khaddash,TN,33.467952398393,10.265143903691
Banjar Delodrurung_NaN_Bali_ID,Banjar Delodrurung,ID,-8.5253115003497,114.99546527942
Banjarmasin_NaN_South Kalimantan_ID,Banjarmasin,ID,-3.3731175607607,114.58786585207
Banska Stiavnica_Okres Banska Bystrica_Banskobystricky_SK,Banska Stiavnica,SK,48.405163605117,18.856178790898
Bantry_County Cork_Munster_IE,Bantry,IE,51.707768840151,-9.5947290630271
Bao Loc_Thanh Pho Bao Loc_Lam Dong_VN,Bao Loc,VN,11.540569996183,107.81311166315
Baoro_NaN_Nana-Mambere_CF,Baoro,CF,5.615463580604,16.255482615191
Bar Nunn_Natrona County_Wyoming_US,Bar Nunn,US,43.029322700138,-106.79304400442
Bara Bazar_Kolkata_West Bengal_IN,Bara Bazar,IN,22.522089980489,88.328489440147
Baranow Sandomierski_Powiat tarnobrzeski_Subcarpathian Voivodeship_PL,Baranow Sandomierski,PL,50.517603175048,21.60416732261
Baras_Province of Leyte_Eastern Visayas_PH,Baras,PH,11.206111118837,125.02388885868
Barauna_Barauna_Rio Grande do Norte_BR,Barauna,BR,-5.0871932068537,-37.604676523145
Barber_NaN_NaN_CW,Barber,CW,12.350120340000004,-69.1189978613793
Barbil_Kendujhar_Odisha_IN,Barbil,IN,21.667576688897,85.494957573148
Barbourville_Knox County_Kentucky_US,Barbourville,US,36.719172775933416,-83.97509549399945
Barda_NaN_Perm_RU,Barda,RU,56.859713711997,55.919088192802
Bardiya_Bheri Zone_Mid Western_NP,Bardiya,NP,28.34474027582022,81.44032859390268
Bari Sardo_Provincia di Ogliastra_Sardinia_IT,Bari Sardo,IT,39.871197172407,9.6559214275661
Bariarpur_Munger_Bihar_IN,Bariarpur,IN,25.42740616837,86.692741336831
Barichara_NaN_Santander_CO,Barichara,CO,6.6779680474328,-73.239144250884
Barling_Sebastian County_Arkansas_US,Barling,US,35.362650806171,-94.303228890433
Barmer_Barmer_Rajasthan_IN,Barmer,IN,26.225056114691,71.220326912824
Barmera_Berri and Barmera_South Australia_AU,Barmera,AU,-34.263828292635,140.48280583076
Barnesville_Clay County_Minnesota_US,Barnesville,US,46.612160901032,-96.351394539841
Barnitz_NaN_Schleswig-Holstein_DE,Barnitz,DE,53.805813304096,10.505757730894
Baroueli_NaN_Segou_ML,Baroueli,ML,13.562101501521,-6.9386079264604
Barra Bonita_Barra Bonita_Sao Paulo_BR,Barra Bonita,BR,-22.49068297229,-48.540051758919
Barranca_Barranca_Lima_PE,Barranca,PE,-10.730957112338,-77.77731384526
Barranco_NaN_Bocas del Toro_PA,Barranco,PA,9.72723058774,-82.838995810036
Barreiras_Barreiras_Bahia_BR,Barreiras,BR,-12.106239956438,-45.311001595438
Barro_Lavras Da Mangabeira_Ceara_BR,Barro,BR,-6.7449049179167,-38.803632102464
Barsovo_NaN_Khanty-Mansiyskiy Avtonomnyy Okrug_RU,Barsovo,RU,61.34529191254,73.083007442951
Barsukovskaya_NaN_Stavropol'skiy_RU,Barsukovskaya,RU,44.717300223465,41.786803567845
Bartin_NaN_Bartin_TR,Bartin,TR,41.670348861354,32.362196572528
Baruta_Municipio Baruta_Miranda_VE,Baruta,VE,10.435609506345,-66.925026012481
Baryatino_NaN_Kaluga_RU,Baryatino,RU,54.504976696476,34.478532701071
Bas Goynuk_NaN_Shaki Rayon_AZ,Bas Goynuk,AZ,41.279313247534,47.00331786409
Bassar_Prefecture de Bassar_Kara_TG,Bassar,TG,9.305152279392,0.40971087488945
Basse Santa Su_NaN_Upper River_GM,Basse Santa Su,GM,13.312177154226,-14.224336698897
Bata_Obshtina Pomorie_Burgas_BG,Bata,BG,42.795798071047,27.600346864193
Batan_Canton de Matina_Limon_CR,Batan,CR,10.075381795082,-83.388665832414
Batangas_Province of Batangas_Calabarzon_PH,Batangas,PH,13.786357126113,121.07165052295
Batemans Bay_Eurobodalla_New South Wales_AU,Batemans Bay,AU,-35.510219890261,150.22527729376
Batetskiy_NaN_Novgorod_RU,Batetskiy,RU,58.842251783018106,30.71928108476936
Bath_Steuben County_New York_US,Bath,US,42.32430409029,-77.303014579468
Batroun_NaN_Liban-Nord_LB,Batroun,LB,34.228059606442,35.656172610921
Bauchi_NaN_Bauchi_NG,Bauchi,NG,10.31829418299026,9.808765611838158
Bauru_Bauru_Sao Paulo_BR,Bauru,BR,-22.459853628236488,-49.19113230713559
Bawku_NaN_Upper East_GH,Bawku,GH,11.12275105105,-0.019812145505935
Bay Minette_Baldwin County_Alabama_US,Bay Minette,US,30.849261690523,-87.677606299569
Bay Roberts_NaN_Newfoundland and Labrador_CA,Bay Roberts,CA,47.447555492694,-53.419700102781
Bayan_NaN_East Aimak_MN,Bayan,MN,47.79351825392904,112.67241474289716
Bayandelger_NaN_Central Aimak_MN,Bayandelger,MN,47.769038587077,108.37966205502
Bayerisch Eisenstein_Lower Bavaria_Bavaria_DE,Bayerisch Eisenstein,DE,49.14158025147,13.150176887765
Bayganin_NaN_Aqtoebe_KZ,Bayganin,KZ,48.694008688065,55.905321750512
Bayji_NaN_Salah ad Din Governorate_IQ,Bayji,IQ,34.89943678858,43.499378193816
Bayramaly_NaN_Mary_TM,Bayramaly,TM,38.225531092363,62.909769815587
Bcharre_NaN_Liban-Nord_LB,Bcharre,LB,34.239378039071,35.99816122308
Beaminster_Dorset_England_GB,Beaminster,GB,50.789008776989,-2.7398887541903
Bear Creek_Kenai Peninsula Borough_Alaska_US,Bear Creek,US,60.521260305767,-149.66167278887
Beatty_Nye County_Nevada_US,Beatty,US,37.017467804095,-117.4199015869
Beaulon_Departement de l'Allier_Auvergne_FR,Beaulon,FR,46.629455294892,3.709804747698
Beauquesne_Departement de la Somme_Picardie_FR,Beauquesne,FR,50.152868139088,2.4863346408899
Beausejour_NaN_Manitoba_CA,Beausejour,CA,50.475391817817,-96.537838321997
Beavercreek_Clackamas County_Oregon_US,Beavercreek,US,45.304986536104,-122.56547662894
Beberibe_Beberibe_Ceara_BR,Beberibe,BR,-4.1969377519697,-38.128181540525
Becancour_Mauricie_Quebec_CA,Becancour,CA,46.5430888888889,-72.34819722222221
Bechar_NaN_Bechar_DZ,Bechar,DZ,31.628253935041,-2.2041812159571
Beersheba_NaN_Southern District_IL,Beersheba,IL,31.224177325924,34.833819127076
Begonte_Provincia de Lugo_Galicia_ES,Begonte,ES,43.193937941699,-7.7410859497259
Begoro_NaN_Eastern_GH,Begoro,GH,6.2610197547871,-0.41996941700506
Beheira_NaN_Al Buhayrah_EG,Beheira,EG,30.29095641006,30.596186437409
Behshahr_NaN_Mazandaran_IR,Behshahr,IR,36.74059139083,53.426656010778
Beira Rio_Oliveira Dos Brejinhos_Bahia_BR,Beira Rio,BR,-12.161580678247,-42.854573216354
Beira_NaN_Sofala_MZ,Beira,MZ,-19.629358847862,35.203421033263
Beja_Beja_Beja_PT,Beja,PT,37.95586851723,-7.8787243515062
Beja_NaN_Bajah_TN,Beja,TN,36.697803505214,9.3451794898781
Bela Vista de Goias_Bela Vista De Goias_Goias_BR,Bela Vista de Goias,BR,-17.14204171654572,-48.67493505601885
Bela-Bela_Waterberg District Municipality_Limpopo_ZA,Bela-Bela,ZA,-24.838959711386,28.401658157772
Belaya Glina_NaN_Krasnodarskiy_RU,Belaya Glina,RU,46.141518670656,40.849354550258
Beled_NaN_Gyor-Moson-Sopron_HU,Beled,HU,47.47018924501,17.077135278243
Belem do Brejo do Cruz_Belem Do Brejo Do Cruz_Paraiba_BR,Belem do Brejo do Cruz,BR,-6.3220983319043,-37.510443333784
Belem_Belem_Para_BR,Belem,BR,-1.4005698569088,-48.47074708992
Belen de los Andaquies_NaN_Caqueta_CO,Belen de los Andaquies,CO,1.4228670778115,-75.86983301986
Belen_NaN_Rivas_NI,Belen,NI,11.630843866112,-85.905429943952
Bellary_Bellary_Karnataka_IN,Bellary,IN,15.190648152761,76.794886388497
Bellavista_Provincia de Jaen_Cajamarca_PE,Bellavista,PE,-5.7791532361752,-78.698828217348
Belle Fourche_Butte County_South Dakota_US,Belle Fourche,US,44.773542958348,-103.99346573468
Belleville_Republic County_Kansas_US,Belleville,US,39.766330654677,-97.763296821629
Bells Corners_NaN_Ontario_CA,Bells Corners,CA,45.408680800032,-75.965363591925
Bellusco_Provincia di Monza e Brianza_Lombardy_IT,Bellusco,IT,45.614658800775,9.402575766844
Belmont South_Lake Macquarie Shire_New South Wales_AU,Belmont South,AU,-33.094401171278,151.6372879062
Beloretsk_NaN_Bashkortostan_RU,Beloretsk,RU,53.913316377756,58.457686032438
Belovodskoye_NaN_Chuy_KG,Belovodskoye,KG,42.842178055556,74.006353055556
Beloyarsk_NaN_Altai Krai_RU,Beloyarsk,RU,53.452222251089,83.936733608768
Belton_Bell County_Texas_US,Belton,US,31.04671912184,-97.471129677336
Belzec_Powiat tomaszowski_Lublin Voivodeship_PL,Belzec,PL,50.410322335396,23.428899216268
Belzoni_Humphreys County_Mississippi_US,Belzoni,US,33.02309822637,-90.637380097274
Benalla_Benalla_Victoria_AU,Benalla,AU,-36.692944040037,146.0962778292
Benamocarra_Provincia de Malaga_Andalusia_ES,Benamocarra,ES,36.748630133337,-4.1589212502264
Bengkulu_NaN_Bengkulu_ID,Bengkulu,ID,-3.9387356638333166,102.40751450182302
Benguela_NaN_Benguela_AO,Benguela,AO,-12.985213968539,13.637034343004
Benhao_NaN_Hainan_CN,Benhao,CN,18.645304005256005,109.9532483048
Beni Mester_NaN_Tlemcen_DZ,Beni Mester,DZ,34.912149618444,-1.525291118415
Benissoda_Provincia de Valencia_Valencia_ES,Benissoda,ES,38.83056971471346,-0.5172717486092792
Benjamin_Knox County_Texas_US,Benjamin,US,33.583946175178,-99.800605762099
Bennsville_Charles County_Maryland_US,Bennsville,US,38.611298129214,-77.011907420854
Benton_Saline County_Arkansas_US,Benton,US,34.553554687085,-92.620963122563
Bentong Town_NaN_Pahang_MY,Bentong Town,MY,3.464614399049,101.98123716023
Berdsk_NaN_Novosibirsk_RU,Berdsk,RU,54.698476717083,83.196954914723
Berdyaush_NaN_Chelyabinsk_RU,Berdyaush,RU,55.110801509133,59.315847908629
Berezayka_NaN_Tverskaya_RU,Berezayka,RU,58.058704603966,33.760068371095
Berezniki_NaN_Perm_RU,Berezniki,RU,59.418388175,56.864100693182
Bergharen_Gemeente Wijchen_Gelderland_NL,Bergharen,NL,51.878922812304,5.6862288009002
Berkenbruck_NaN_Brandenburg_DE,Berkenbruck,DE,52.32220159399,14.203530393717
Berlin_NaN_Usulutan_SV,Berlin,SV,13.601553900711236,-88.6238075200675
Berlin_Worcester County_Maryland_US,Berlin,US,38.247355618628,-75.289607665517
Bermagui_Bega Valley_New South Wales_AU,Bermagui,AU,-36.319907719397,150.06693941292
Bernardo de Irigoyen_NaN_Misiones_AR,Bernardo de Irigoyen,AR,-26.342939586793268,-53.87883051225236
Bernau bei Berlin_NaN_Brandenburg_DE,Bernau bei Berlin,DE,52.643679133741,13.630342137186
Berriane_NaN_Ghardaia_DZ,Berriane,DZ,32.833130010631,4.016638309183
Berrigan_Berrigan_New South Wales_AU,Berrigan,AU,-35.430166666751,145.88191666985
Bertoua_NaN_East_CM,Bertoua,CM,4.5783612886706,13.701149066047
Bertsch-Oceanview_Del Norte County_California_US,Bertsch-Oceanview,US,41.762045008708,-124.16266305181
Bessancourt_Departement du Val-d'Oise_Ile-de-France_FR,Bessancourt,FR,49.034607560712,2.1970439247039
Bestepe_Comuna Bestepe_Tulcea_RO,Bestepe,RO,45.113120080743,28.985944210176
